46,85,11/13/18 9:53,,Auto Draft,,auto-draft,open,closed,,,,,11/13/18 9:53,,,0,https://advancedbreastcancer.net/?p=46,0,post,,0,NULL,abc
47,87,11/14/18 9:49,,Auto Draft,,auto-draft,open,closed,,,,,11/14/18 9:49,,,0,https://advancedbreastcancer.net/?p=47,0,post,,0,NULL,abc
48,97,11/15/18 10:19,,Auto Draft,,auto-draft,open,closed,,,,,11/15/18 10:19,,,0,https://advancedbreastcancer.net/?p=48,0,post,,0,NULL,abc
49,84,11/15/18 11:40,,Auto Draft,,auto-draft,open,closed,,,,,11/15/18 11:40,,,0,https://advancedbreastcancer.net/?p=49,0,post,,0,NULL,abc
50,41,11/15/18 16:42,,Auto Draft,,auto-draft,open,closed,,,,,11/15/18 16:42,,,0,https://advancedbreastcancer.net/?p=50,0,post,,0,NULL,abc
51,111,11/21/18 11:27,11/21/18 16:27,What Is Advanced Breast Cancer?,,publish,closed,closed,,basics,,,4/25/19 7:07,4/25/19 11:07,,0,https://advancedbreastcancer.net/?page_id=51,0,page,,0,NULL,abc
54,111,11/21/18 11:45,11/21/18 16:45,How Common Is Advanced Breast Cancer?,,publish,closed,closed,,statistics,,,6/11/19 7:05,6/11/19 11:05,,51,https://advancedbreastcancer.net/?page_id=54,0,page,,0,NULL,abc
55,42,11/21/18 11:45,11/21/18 16:45,How Common Is Advanced Breast Cancer?,,inherit,closed,closed,,54-autosave-v1,,,11/21/18 11:45,11/21/18 16:45,,54,https://advancedbreastcancer.net/uncategorized/54-autosave-v1/,0,revision,,0,NULL,abc
56,38,11/25/18 19:33,,Auto Draft,,auto-draft,open,closed,,,,,11/25/18 19:33,,,0,https://advancedbreastcancer.net/?p=56,0,post,,0,NULL,abc
57,105,11/26/18 17:20,,Auto Draft,,auto-draft,open,closed,,,,,11/26/18 17:20,,,0,https://advancedbreastcancer.net/?p=57,0,post,,0,NULL,abc
58,39,11/27/18 11:34,,Auto Draft,,auto-draft,open,closed,,,,,11/27/18 11:34,,,0,https://advancedbreastcancer.net/?p=58,0,post,,0,NULL,abc
59,42,11/29/18 9:46,,Auto Draft,,auto-draft,closed,closed,,,,,11/29/18 9:46,,,0,https://advancedbreastcancer.net/?page_id=59,0,page,,0,NULL,abc
60,39,11/29/18 9:46,,Auto Draft,,auto-draft,closed,closed,,,,,11/29/18 9:46,,,0,https://advancedbreastcancer.net/?page_id=60,0,page,,0,NULL,abc
61,39,11/29/18 9:48,,Auto Draft,,auto-draft,closed,closed,,,,,11/29/18 9:48,,,0,https://advancedbreastcancer.net/?page_id=61,0,page,,0,NULL,abc
62,111,12/5/18 15:03,12/5/18 20:03,Managing Pain from Treatment,,publish,closed,closed,,pain,,,3/5/19 12:53,3/5/19 17:53,,76,https://advancedbreastcancer.net/?page_id=62,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:‰Ûù""",abc
63,111,12/3/18 6:46,12/3/18 11:46,Common Signs & Symptoms of Breast Cancer,,publish,closed,closed,,signs,,,7/29/19 9:44,7/29/19 13:44,,0,https://advancedbreastcancer.net/?page_id=63,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
65,38,12/3/18 7:35,12/3/18 12:35,Symptoms - Lump or Mass,,publish,closed,closed,,lump-mass,,,1/17/19 12:09,1/17/19 17:09,,63,https://advancedbreastcancer.net/?page_id=65,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
67,39,12/4/18 10:18,,Auto Draft,,auto-draft,open,closed,,,,,12/4/18 10:18,,,0,https://advancedbreastcancer.net/?p=67,0,post,,0,NULL,abc
68,39,12/4/18 10:19,,Auto Draft,,auto-draft,closed,closed,,,,,12/4/18 10:19,,,0,https://advancedbreastcancer.net/?post_type=cas&p=68,0,cas,,0,NULL,abc
70,111,12/12/18 15:31,12/12/18 20:31,How Is Breast Cancer Treated?,,publish,closed,closed,,treatment,,,7/29/19 9:42,7/29/19 13:42,,0,https://advancedbreastcancer.net/?page_id=70,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
71,39,12/5/18 11:38,,Auto Draft,,auto-draft,closed,closed,,,,,12/5/18 11:38,,,0,https://advancedbreastcancer.net/?page_id=71,0,page,,0,NULL,abc
72,40,12/5/18 11:39,,Auto Draft,,auto-draft,open,closed,,,,,12/5/18 11:39,,,0,https://advancedbreastcancer.net/?p=72,0,post,,0,NULL,abc
73,39,12/5/18 11:40,,Auto Draft,,auto-draft,open,closed,,,,,12/5/18 11:40,,,0,https://advancedbreastcancer.net/?p=73,0,post,,0,NULL,abc
74,39,1/17/19 9:57,1/17/19 14:57,Managing Pain from Treatment,,inherit,closed,closed,,62-autosave-v1,,,1/17/19 9:57,1/17/19 14:57,,62,https://advancedbreastcancer.net/uncategorized/62-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:‰Ûù""",abc
75,111,12/5/18 15:02,12/5/18 20:02,What Is Palliative Care?,,publish,closed,closed,,palliative-care,,,3/26/19 12:18,3/26/19 16:18,,76,https://advancedbreastcancer.net/?page_id=75,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
76,111,12/5/18 15:03,12/5/18 20:03,Living with Breast Cancer,,publish,closed,closed,,living-coping,,,1/23/19 13:25,1/23/19 18:25,,0,https://advancedbreastcancer.net/?page_id=76,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
77,38,4/25/19 7:07,4/25/19 11:07,What Is Advanced Breast Cancer?,,inherit,closed,closed,,51-autosave-v1,,,4/25/19 7:07,4/25/19 11:07,,51,https://advancedbreastcancer.net/uncategorized/51-autosave-v1/,0,revision,,0,NULL,abc
78,111,12/12/18 10:45,12/12/18 15:45,Symptoms ‰ÛÒ Breast Warmth,,publish,closed,closed,,warm-breast,,,5/20/19 16:07,5/20/19 20:07,,63,https://advancedbreastcancer.net/?page_id=78,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
79,111,12/12/18 11:08,12/12/18 16:08,Symptoms - Nipple Changes or Discharge,,publish,closed,closed,,nipple-changes-discharge,,,1/17/19 12:12,1/17/19 17:12,,63,https://advancedbreastcancer.net/?page_id=79,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
80,111,12/12/18 11:33,12/12/18 16:33,Symptoms - Enlarged Lymph Nodes,,publish,closed,closed,,enlarged-lymph-nodes,,,1/17/19 12:01,1/17/19 17:01,,63,https://advancedbreastcancer.net/?page_id=80,0,page,,0,NULL,abc
81,111,1/14/19 12:24,1/14/19 17:24,What is a Tumor Board and Should I Consider It?,,publish,open,closed,,tumor-board,,,2/14/19 7:51,2/14/19 12:51,,0,https://advancedbreastcancer.net/?p=81,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
82,111,12/12/18 14:46,12/12/18 19:46,Symptoms - Metastasis,,publish,closed,closed,,metastasis,,,6/18/19 8:00,6/18/19 12:00,,63,https://advancedbreastcancer.net/?page_id=82,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
83,123,1/9/19 10:22,1/9/19 15:22,Find Your Advocate: Oncology Social Work,,publish,open,closed,,advocate-oncology-social-work,,,6/7/19 10:25,6/7/19 14:25,,0,https://advancedbreastcancer.net/?p=83,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
84,111,1/28/19 5:34,1/28/19 10:34,Is There A Cure For Breast Cancer?,,publish,open,closed,,difference-incurable-curable-breast-cancer,,,6/7/19 11:02,6/7/19 15:02,,0,https://advancedbreastcancer.net/?p=84,0,post,,2," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
85,111,1/17/19 8:11,1/17/19 13:11,How Do I Manage and Prevent Lymphedema?,,publish,open,closed,,manage-prevent-lymphedema,,,2/5/19 15:52,2/5/19 20:52,,0,https://advancedbreastcancer.net/?p=85,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
86,111,12/12/18 15:28,12/12/18 20:28,What Are the Possible Side Effects of Breast Cancer Treatment?,,publish,closed,closed,,side-effects,,,7/29/19 9:42,7/29/19 13:42,,70,https://advancedbreastcancer.net/?page_id=86,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
87,111,12/12/18 16:15,12/12/18 21:15,What Are Vasomotor Symptoms?,,publish,closed,closed,,hot-flashes,,,1/22/19 8:22,1/22/19 13:22,,76,https://advancedbreastcancer.net/?page_id=87,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
90,38,4/30/19 13:54,4/30/19 17:54,Find Your Advocate: Oncology Social Work,,inherit,closed,closed,,83-autosave-v1,,,4/30/19 13:54,4/30/19 17:54,,83,https://advancedbreastcancer.net/uncategorized/83-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
91,111,2/22/19 10:38,2/22/19 15:38,Clinical Trials as a Treatment Option,,publish,open,closed,,clinical-trials-alternative-treatment,,,6/27/19 13:40,6/27/19 17:40,,0,https://advancedbreastcancer.net/?p=91,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
92,112,12/13/18 7:57,,Auto Draft,,auto-draft,open,closed,,,,,12/13/18 7:57,,,0,https://advancedbreastcancer.net/?p=92,0,post,,0,NULL,abc
125,42,12/13/18 10:19,12/13/18 15:19,Signs & Symptoms,,publish,closed,closed,,signs-symptoms,,,8/20/19 13:49,8/20/19 17:49,,0,https://advancedbreastcancer.net/?p=125,36,nav_menu_item,,0,NULL,abc
132,42,12/13/18 10:19,12/13/18 15:19,Treatment,,publish,closed,closed,,treatment,,,8/20/19 13:49,8/20/19 17:49,,0,https://advancedbreastcancer.net/?p=132,58,nav_menu_item,,0,NULL,abc
133,42,12/13/18 10:19,12/13/18 15:19,Living with ABC,,publish,closed,closed,,133,,,8/20/19 13:49,8/20/19 17:49,,0,https://advancedbreastcancer.net/?p=133,110,nav_menu_item,,0,NULL,abc
145,42,12/13/18 10:19,12/13/18 15:19,Basics,,publish,closed,closed,,basics,,,8/20/19 13:49,8/20/19 17:49,,0,https://advancedbreastcancer.net/?p=145,20,nav_menu_item,,0,NULL,abc
149,111,12/26/18 11:51,12/26/18 16:51,Linda Christopher,,publish,closed,closed,,linda-christopher,,,7/3/19 10:04,7/3/19 14:04,,257,https://advancedbreastcancer.net/?page_id=149,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
150,112,12/13/18 10:40,12/13/18 15:40,Christopher-Linda,,inherit,open,closed,,christopher-linda,,,12/13/18 10:40,12/13/18 15:40,,149,/wp-content/uploads/2018/12/Christopher-Linda.jpeg,0,attachment,image/jpeg,0,NULL,abc
151,111,12/13/18 11:20,12/13/18 16:20,How is Breast Cancer Diagnosed?,,publish,closed,closed,,breast-cancer-tests,,,7/31/19 10:31,7/31/19 14:31,,0,https://advancedbreastcancer.net/?page_id=151,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
154,38,12/13/18 11:22,12/13/18 16:22,Diagnosis,,publish,closed,closed,,diagnosis,,,8/20/19 13:49,8/20/19 17:49,,0,https://advancedbreastcancer.net/?p=154,45,nav_menu_item,,0,NULL,abc
160,99,12/13/18 11:40,12/13/18 16:40,My Profile,,publish,closed,closed,,my-profile,,,8/20/19 13:49,8/20/19 17:49,,0,https://advancedbreastcancer.net/?p=160,134,nav_menu_item,,0,NULL,abc
161,99,12/13/18 11:40,12/13/18 16:40,Notifications,,publish,closed,closed,,notifications,,,8/20/19 13:49,8/20/19 17:49,,0,https://advancedbreastcancer.net/?p=161,138,nav_menu_item,,0,NULL,abc
162,99,12/13/18 11:40,12/13/18 16:40,Messages,,publish,closed,closed,,messages,,,8/20/19 13:49,8/20/19 17:49,,0,https://advancedbreastcancer.net/?p=162,136,nav_menu_item,,0,NULL,abc
163,99,12/13/18 11:40,12/13/18 16:40,Friends,,publish,closed,closed,,friends,,,8/20/19 13:49,8/20/19 17:49,,0,https://advancedbreastcancer.net/?p=163,135,nav_menu_item,,0,NULL,abc
164,99,12/13/18 11:40,12/13/18 16:40,Settings,,publish,closed,closed,,settings,,,8/20/19 13:49,8/20/19 17:49,,0,https://advancedbreastcancer.net/?p=164,137,nav_menu_item,,0,NULL,abc
165,111,12/13/18 16:52,12/13/18 21:52,Advanced Breast Cancer Common Myths & Misconceptions,,publish,closed,closed,,myths-misconceptions,,,6/7/19 11:02,6/7/19 15:02,,51,https://advancedbreastcancer.net/?page_id=165,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
166,38,1/22/19 7:29,1/22/19 12:29,Common Myths & Misconceptions of Advanced Breast Cancer,,inherit,closed,closed,,165-autosave-v1,,,1/22/19 7:29,1/22/19 12:29,,165,https://advancedbreastcancer.net/uncategorized/165-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
167,111,12/14/18 4:47,12/14/18 9:47,What Are the Prognosis and Survival Rates for Advanced Breast Cancer?,,publish,closed,closed,,prognosis-survival-rates,,,4/5/19 18:53,4/5/19 22:53,,51,https://advancedbreastcancer.net/?page_id=167,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
168,38,3/8/19 11:07,3/8/19 16:07,What Are the Prognosis and Survival Rates for Advanced Breast Cancer?,,inherit,closed,closed,,167-autosave-v1,,,3/8/19 11:07,3/8/19 16:07,,167,https://advancedbreastcancer.net/uncategorized/167-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
169,38,1/16/19 12:13,1/16/19 17:13,Common Signs & Symptoms of Breast Cancer,,inherit,closed,closed,,63-autosave-v1,,,1/16/19 12:13,1/16/19 17:13,,63,https://advancedbreastcancer.net/uncategorized/63-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
170,111,12/14/18 5:28,12/14/18 10:28,How Does Breast Cancer Develop?,,publish,closed,closed,,pathophysiology,,,6/18/19 13:51,6/18/19 17:51,,51,https://advancedbreastcancer.net/?page_id=170,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
171,38,6/18/19 13:52,6/18/19 17:52,How Does Breast Cancer Develop?,,inherit,closed,closed,,170-autosave-v1,,,6/18/19 13:52,6/18/19 17:52,,170,https://advancedbreastcancer.net/uncategorized/170-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
172,111,12/14/18 6:04,12/14/18 11:04,What Are the Different Types of Breast Cancer?,,publish,closed,closed,,types,,,7/23/19 6:57,7/23/19 10:57,,0,https://advancedbreastcancer.net/?page_id=172,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
174,111,12/14/18 6:58,12/14/18 11:58,Where Does Breast Cancer Spread?,,publish,closed,closed,,metastasis-location,,,5/16/19 21:11,5/17/19 1:11,,51,https://advancedbreastcancer.net/?page_id=174,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
175,111,12/26/18 11:51,12/26/18 16:51,Editorial Team,,publish,closed,closed,,editorial-team,,,8/7/19 9:37,8/7/19 13:37,,207,https://advancedbreastcancer.net/?page_id=175,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
177,111,1/23/19 12:28,1/23/19 17:28,Making Medical Decisions That Work for You,,publish,open,closed,,making-decisions,,,2/6/19 15:32,2/6/19 20:32,,0,https://advancedbreastcancer.net/?p=177,0,post,,1," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
178,111,12/14/18 17:06,12/14/18 22:06,Frustration & Loneliness of Advanced Breast Cancer,,publish,closed,closed,,social-isolation,,,6/7/19 10:58,6/7/19 14:58,,76,https://advancedbreastcancer.net/?page_id=178,0,page,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
179,42,12/14/18 16:12,12/14/18 21:12,Making Medical Decisions That Work for You,,inherit,closed,closed,,177-autosave-v1,,,12/14/18 16:12,12/14/18 21:12,,177,https://advancedbreastcancer.net/uncategorized/177-autosave-v1/,0,revision,,0,NULL,abc
180,111,1/29/19 9:16,1/29/19 14:16,Breast Cancer and Blood Clots: What‰Ûªs the Connection?,,publish,open,closed,,blood-clots,,,4/30/19 6:52,4/30/19 10:52,,0,https://advancedbreastcancer.net/?p=180,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
181,42,1/28/19 12:49,1/28/19 17:49,Cancer and Blood Clots: What‰Ûªs the Connection?,,inherit,closed,closed,,180-autosave-v1,,,1/28/19 12:49,1/28/19 17:49,,180,https://advancedbreastcancer.net/uncategorized/180-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
182,111,1/10/19 16:35,1/10/19 21:35,Cancer: Beyond the Chart,,publish,open,closed,,beyond-chart,,,2/14/19 13:04,2/14/19 18:04,,0,https://advancedbreastcancer.net/?p=182,0,post,,0,NULL,abc
183,42,12/14/18 16:19,12/14/18 21:19,0000-cross-oncology-promo-ABC@3x,,inherit,open,closed,,0000-cross-oncology-promo-abc3x,,,12/14/18 16:19,12/14/18 21:19,,182,/wp-content/uploads/2018/12/0000-cross-oncology-promo-ABC@3x.jpg,0,attachment,image/jpeg,0,NULL,abc
184,42,12/14/18 16:19,12/14/18 21:19,facebook-share-cross-oncology-promo-ABC,,inherit,open,closed,,facebook-share-cross-oncology-promo-abc,,,12/14/18 16:19,12/14/18 21:19,,182,/wp-content/uploads/2018/12/facebook-share-cross-oncology-promo-ABC.png,0,attachment,image/png,0,NULL,abc
186,42,12/14/18 16:20,12/14/18 21:20,Cross-Oncology-ABC-IA-2019-Slide-02,,inherit,open,closed,,cross-oncology-abc-ia-2019-slide-02,,,12/14/18 16:20,12/14/18 21:20,,0,/wp-content/uploads/2018/12/Cross-Oncology-ABC-IA-2019-Slide-02.jpg,0,attachment,image/jpeg,0,NULL,abc
187,42,12/14/18 16:20,12/14/18 21:20,Cross-Oncology-ABC-IA-2019-Slide-03,,inherit,open,closed,,cross-oncology-abc-ia-2019-slide-03,,,12/14/18 16:20,12/14/18 21:20,,0,/wp-content/uploads/2018/12/Cross-Oncology-ABC-IA-2019-Slide-03.jpg,0,attachment,image/jpeg,0,NULL,abc
188,42,12/14/18 16:20,12/14/18 21:20,Cross-Oncology-ABC-IA-2019-Slide-04,,inherit,open,closed,,cross-oncology-abc-ia-2019-slide-04,,,12/14/18 16:20,12/14/18 21:20,,0,/wp-content/uploads/2018/12/Cross-Oncology-ABC-IA-2019-Slide-04.jpg,0,attachment,image/jpeg,0,NULL,abc
189,42,12/14/18 16:20,12/14/18 21:20,Cross-Oncology-ABC-IA-2019-Slide-05,,inherit,open,closed,,cross-oncology-abc-ia-2019-slide-05,,,12/14/18 16:20,12/14/18 21:20,,0,/wp-content/uploads/2018/12/Cross-Oncology-ABC-IA-2019-Slide-05.jpg,0,attachment,image/jpeg,0,NULL,abc
190,42,12/14/18 16:24,12/14/18 21:24,Cancer: Beyond the Chart,,inherit,closed,closed,,182-autosave-v1,,,12/14/18 16:24,12/14/18 21:24,,182,https://advancedbreastcancer.net/uncategorized/182-autosave-v1/,0,revision,,0,NULL,abc
191,38,4/5/19 19:11,4/5/19 23:11,Frustration & Loneliness of Advanced Breast Cancer,,inherit,closed,closed,,178-autosave-v1,,,4/5/19 19:11,4/5/19 23:11,,178,https://advancedbreastcancer.net/uncategorized/178-autosave-v1/,0,revision,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
197,124,1/4/19 11:40,1/4/19 16:40,Positive Attitude - How Important Is It Really?,,publish,open,closed,,positive-attitude-how-important,,,2/6/19 15:34,2/6/19 20:34,,0,https://advancedbreastcancer.net/?p=197,0,post,,0," showIfLoggedIn=\0\"" campaign=\""shortcode\"" source=\""site\"" title=\""Sign up for emails from {{site-name}}:\""""",abc
